112535.612548	-32051.282056	0.000000	-93304.843314	-6410.256412	0.000000	40883.190890	6410.256412	0.000000	-54344.729354	32051.282056	0.000000	26210.826215	-8012.820514	1602.564103	-24287.749292	-1602.564103	8012.820514	9259.259262	1602.564103	801.282051	-14066.951570	8012.820514	4006.410257	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-32051.282056	66951.566960	0.000000	6410.256412	-9259.259260	0.000000	-6410.256412	-20370.370372	0.000000	32051.282056	-31552.706558	0.000000	-8012.820514	14814.814817	-961.538462	1602.564103	-3276.353277	-480.769231	-1602.564103	-6054.131055	-4807.692308	8012.820514	-8368.945871	-2403.846154	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0.000000	0.000000	47720.797726	0.000000	0.000000	-18874.643876	0.000000	0.000000	8475.783478	0.000000	0.000000	-17129.629632	-1602.564103	961.538462	5199.430201	8012.820514	480.769231	-8084.045585	-801.282051	-4807.692308	-1246.438746	4006.410257	-2403.846154	-5965.099716	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-93304.843314	6410.256412	0.000000	112535.612548	32051.282056	0.000000	-54344.729354	-32051.282056	0.000000	40883.190890	-6410.256412	0.000000	-24287.749292	1602.564103	-8012.820514	26210.826215	8012.820514	-1602.564103	-14066.951570	-8012.820514	-4006.410257	9259.259262	-1602.564103	-801.282051	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-6410.256412	-9259.259260	0.000000	32051.282056	66951.566960	0.000000	-32051.282056	-31552.706558	0.000000	6410.256412	-20370.370372	0.000000	-1602.564103	-3276.353277	-480.769231	8012.820514	14814.814817	-961.538462	-8012.820514	-8368.945871	-2403.846154	1602.564103	-6054.131055	-4807.692308	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0.000000	0.000000	-18874.643876	0.000000	0.000000	47720.797726	0.000000	0.000000	-17129.629632	0.000000	0.000000	8475.783478	-8012.820514	480.769231	-8084.045585	1602.564103	961.538462	5199.430201	-4006.410257	-2403.846154	-5965.099716	801.282051	-4807.692308	-1246.438746	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
40883.190890	-6410.256412	0.000000	-54344.729354	-32051.282056	0.000000	112535.612548	32051.282056	0.000000	-93304.843314	6410.256412	0.000000	9259.259262	-1602.564103	801.282051	-14066.951570	-8012.820514	4006.410257	26210.826215	8012.820514	1602.564103	-24287.749292	1602.564103	8012.820514	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
6410.256412	-20370.370372	0.000000	-32051.282056	-31552.706558	0.000000	32051.282056	66951.566960	0.000000	-6410.256412	-9259.259260	0.000000	1602.564103	-6054.131055	4807.692308	-8012.820514	-8368.945871	2403.846154	8012.820514	14814.814817	961.538462	-1602.564103	-3276.353277	480.769231	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0.000000	0.000000	8475.783478	0.000000	0.000000	-17129.629632	0.000000	0.000000	47720.797726	0.000000	0.000000	-18874.643876	-801.282051	4807.692308	-1246.438746	4006.410257	2403.846154	-5965.099716	-1602.564103	-961.538462	5199.430201	8012.820514	-480.769231	-8084.045585	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
-54344.729354	32051.282056	0.000000	40883.190890	6410.256412	0.000000	-93304.843314	-6410.256412	0.000000	112535.612548	-32051.282056	0.000000	-14066.951570	8012.820514	-4006.410257	9259.259262	1602.564103	-801.282051	-24287.749292	-1602.564103	-8012.820514	26210.826215	-8012.820514	-1602.564103	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
32051.282056	-31552.706558	0.000000	-6410.256412	-20370.370372	0.000000	6410.256412	-9259.259260	0.000000	-32051.282056	66951.566960	0.000000	8012.820514	-8368.945871	2403.846154	-1602.564103	-6054.131055	4807.692308	1602.564103	-3276.353277	480.769231	-8012.820514	14814.814817	961.538462	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0.000000	0.000000	-17129.629632	0.000000	0.000000	8475.783478	0.000000	0.000000	-18874.643876	0.000000	0.000000	47720.797726	-4006.410257	2403.846154	-5965.099716	801.282051	4807.692308	-1246.438746	-8012.820514	-480.769231	-8084.045585	1602.564103	-961.538462	5199.430201	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
26210.826215	-8012.820514	-1602.564103	-24287.749292	-1602.564103	-8012.820514	9259.259262	1602.564103	-801.282051	-14066.951570	8012.820514	-4006.410257	112535.612548	-32051.282056	0.000000	-93304.843314	-6410.256412	0.000000	40883.190890	6410.256412	0.000000	-54344.729354	32051.282056	0.000000	26210.826215	-8012.820514	1602.564103	-24287.749292	-1602.564103	8012.820514	9259.259262	1602.564103	801.282051	-14066.951570	8012.820514	4006.410257	
-8012.820514	14814.814817	961.538462	1602.564103	-3276.353277	480.769231	-1602.564103	-6054.131055	4807.692308	8012.820514	-8368.945871	2403.846154	-32051.282056	66951.566960	0.000000	6410.256412	-9259.259260	0.000000	-6410.256412	-20370.370372	0.000000	32051.282056	-31552.706558	0.000000	-8012.820514	14814.814817	-961.538462	1602.564103	-3276.353277	-480.769231	-1602.564103	-6054.131055	-4807.692308	8012.820514	-8368.945871	-2403.846154	
1602.564103	-961.538462	5199.430201	-8012.820514	-480.769231	-8084.045585	801.282051	4807.692308	-1246.438746	-4006.410257	2403.846154	-5965.099716	0.000000	0.000000	47720.797726	0.000000	0.000000	-18874.643876	0.000000	0.000000	8475.783478	0.000000	0.000000	-17129.629632	-1602.564103	961.538462	5199.430201	8012.820514	480.769231	-8084.045585	-801.282051	-4807.692308	-1246.438746	4006.410257	-2403.846154	-5965.099716	
-24287.749292	1602.564103	8012.820514	26210.826215	8012.820514	1602.564103	-14066.951570	-8012.820514	4006.410257	9259.259262	-1602.564103	801.282051	-93304.843314	6410.256412	0.000000	112535.612548	32051.282056	0.000000	-54344.729354	-32051.282056	0.000000	40883.190890	-6410.256412	0.000000	-24287.749292	1602.564103	-8012.820514	26210.826215	8012.820514	-1602.564103	-14066.951570	-8012.820514	-4006.410257	9259.259262	-1602.564103	-801.282051	
